,Date,Month,spring,summer,winter,Mean Pressure(hPa),pressure_sma_7,Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),humidity_sma_7,Mean Amount of Cloud(%),cloud_sma_7,Total Bright Sunshine(hours),sunshine_sma_7,Prevailling Wind Direction(degrees),PWD_missing,wind_direction,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm),rainfall_sma_7,rain_tmr_mm,rain_tmr_class
2786,2007-10-23,10,0,0,0,1016.1,1017.1428571428575,27.9,24.5,22.6,19.6,74,66.42857142857143,56,44.57142857142857,10.1,8.571428571428605,70.0,False,ENE,30.0,False,0.0,5.75967844846608e-14,0.0,0
2787,2007-10-24,10,0,0,0,1016.5,1016.9142857142859,29.4,25.3,23.0,19.4,71,67.42857142857143,35,38.142857142857146,10.6,9.342857142857175,70.0,False,ENE,31.0,False,0.0,5.75967844846608e-14,0.0,0
2788,2007-10-25,10,0,0,0,1015.3,1016.6428571428575,29.4,25.7,23.9,20.8,75,67.85714285714286,38,34.285714285714285,9.7,9.900000000000034,70.0,False,ENE,25.0,False,0.0,5.75967844846608e-14,0.0,0
2789,2007-10-26,10,0,0,0,1014.2,1016.1285714285716,30.1,25.7,23.3,19.9,71,70.0,23,34.714285714285715,10.3,9.928571428571463,80.0,False,ENE,17.0,False,0.0,5.75967844846608e-14,0.0,0
2790,2007-10-27,10,0,0,0,1013.5,1015.5285714285717,27.7,24.9,23.7,20.3,76,72.28571428571429,53,39.714285714285715,6.1,9.371428571428606,80.0,False,ENE,23.0,False,0.0,5.75967844846608e-14,0.0,0
2791,2007-10-28,10,0,0,0,1013.6,1015.0285714285717,27.1,24.6,23.3,20.1,76,73.42857142857143,77,46.285714285714285,5.1,8.671428571428605,80.0,False,ENE,20.0,False,0.0,5.75967844846608e-14,0.0,0
2792,2007-10-29,10,0,0,0,1014.8,1014.8571428571431,27.7,24.7,23.1,19.2,72,73.57142857142857,66,49.714285714285715,7.2,8.442857142857177,70.0,False,ENE,36.0,False,0.0,5.75967844846608e-14,6.3,1
2793,2007-10-30,10,0,0,0,1016.7,1014.9428571428573,26.3,23.3,21.5,19.9,82,74.71428571428571,89,54.42857142857143,1.3,7.185714285714319,70.0,False,ENE,30.0,False,6.3,0.9000000000000575,2.1,1
2794,2007-11-01,11,0,0,0,1018.3,1015.2000000000002,22.0,20.1,18.1,17.2,84,76.57142857142857,93,62.714285714285715,0.0,5.671428571428605,350.0,False,NNW,39.0,False,2.1,1.2000000000000577,1.6,1
2795,2007-11-02,11,0,0,0,1018.3,1015.6285714285716,21.6,19.0,15.4,14.0,74,76.42857142857143,89,70.0,1.5,4.500000000000033,350.0,False,NNW,31.0,False,1.6,1.4285714285714861,0.0,0
2796,2007-11-03,11,0,0,0,1018.1,1016.1857142857145,24.4,21.0,18.6,13.5,62,75.14285714285714,75,77.42857142857143,5.6,3.828571428571461,350.0,False,NNW,25.0,False,0.0,1.4285714285714861,0.2,0
2797,2007-11-04,11,0,0,0,1018.0,1016.8285714285718,25.3,21.6,19.0,14.3,64,73.42857142857143,21,72.85714285714286,10.1,4.400000000000032,70.0,False,ENE,24.0,False,0.2,1.4571428571429146,0.0,0
2798,2007-11-05,11,0,0,0,1015.6,1017.114285714286,25.3,21.8,19.0,11.6,53,70.14285714285714,54,69.57142857142857,8.7,4.914285714285747,360.0,False,N,24.0,False,0.0,1.4571428571429146,0.0,0
2799,2007-11-06,11,0,0,0,1013.5,1016.9285714285717,26.8,23.2,19.9,13.3,54,67.57142857142857,51,67.42857142857143,10.1,5.32857142857146,350.0,False,NNW,25.0,False,0.0,1.4571428571429146,0.0,0
2800,2007-11-07,11,0,0,0,1013.2,1016.4285714285717,24.5,22.7,21.1,13.4,56,63.857142857142854,86,67.0,3.0,5.571428571428604,350.0,False,NNW,30.0,False,0.0,0.5571428571429147,0.0,0
2801,2007-11-08,11,0,0,0,1013.5,1015.7428571428574,23.0,21.4,19.1,15.7,70,61.857142857142854,88,66.28571428571429,0.2,5.6000000000000325,350.0,False,NNW,27.0,False,0.0,0.2571428571429147,0.0,0
2802,2007-11-09,11,0,0,0,1014.5,1015.2000000000002,26.7,23.0,21.1,15.7,64,60.42857142857143,45,60.0,9.4,6.7285714285714615,360.0,False,N,20.0,False,0.0,0.028571428571486073,0.0,0
2803,2007-11-10,11,0,0,0,1016.4,1014.9571428571429,25.6,22.2,20.3,16.8,72,61.857142857142854,26,53.0,10.1,7.371428571428604,70.0,False,ENE,30.0,False,0.0,0.028571428571486073,0.0,0
2804,2007-11-11,11,0,0,0,1017.6,1014.9000000000002,24.3,21.6,19.9,16.1,71,62.857142857142854,51,57.285714285714285,9.8,7.328571428571462,70.0,False,ENE,38.0,False,0.0,5.75016225111215e-14,0.0,0
2805,2007-11-12,11,0,0,0,1017.5,1015.1714285714287,23.2,21.0,19.5,15.3,70,65.28571428571429,32,54.142857142857146,9.9,7.500000000000033,70.0,False,ENE,37.0,False,0.0,5.75016225111215e-14,0.0,0
2806,2007-11-13,11,0,0,0,1017.2,1015.7,24.0,21.1,19.0,15.2,70,67.57142857142857,27,50.714285714285715,10.3,7.5285714285714604,70.0,False,ENE,29.0,False,0.0,5.75016225111215e-14,0.0,0
2807,2007-11-14,11,0,0,0,1018.1,1016.4000000000002,24.5,21.5,19.8,16.5,74,70.14285714285714,33,43.142857142857146,10.1,8.542857142857175,70.0,False,ENE,29.0,False,0.0,5.75016225111215e-14,0.0,0
2808,2007-11-15,11,0,0,0,1019.2,1017.2142857142859,25.4,21.9,19.9,16.8,73,70.57142857142857,47,37.285714285714285,10.2,9.971428571428604,60.0,False,ENE,27.0,False,0.0,5.75016225111215e-14,0.0,0
2809,2007-11-16,11,0,0,0,1017.7,1017.6714285714287,25.6,22.6,21.1,17.4,72,71.71428571428571,32,35.42857142857143,10.2,10.085714285714317,50.0,False,ENE,23.0,False,0.0,5.75016225111215e-14,0.0,0
2810,2007-11-17,11,0,0,0,1015.7,1017.5714285714287,25.4,22.7,21.2,18.0,75,72.14285714285714,56,39.714285714285715,9.0,9.92857142857146,60.0,False,ENE,25.0,False,0.0,5.75016225111215e-14,0.0,0
2811,2007-11-18,11,0,0,0,1018.3,1017.6714285714287,24.6,22.1,20.9,16.6,72,72.28571428571429,70,42.42857142857143,6.1,9.400000000000032,360.0,False,N,26.0,False,0.0,5.75016225111215e-14,0.0,0
2812,2007-11-19,11,0,0,0,1021.2,1018.2,22.7,20.5,18.7,14.1,67,71.85714285714286,72,48.142857142857146,5.4,8.75714285714289,360.0,False,N,22.0,False,0.0,5.75016225111215e-14,0.0,0
2813,2007-11-20,11,0,0,0,1020.7,1018.7,22.6,19.4,16.6,12.9,67,71.42857142857143,28,48.285714285714285,9.7,8.671428571428605,350.0,False,NNW,27.0,False,0.0,5.75016225111215e-14,0.0,0
2814,2007-11-21,11,0,0,0,1020.4,1019.0285714285714,24.0,20.8,18.4,14.0,66,70.28571428571429,53,51.142857142857146,9.0,8.514285714285746,70.0,False,ENE,27.0,False,0.0,5.75016225111215e-14,0.0,0
2815,2007-11-22,11,0,0,0,1019.9,1019.1285714285714,23.4,20.7,19.0,15.2,71,70.0,81,56.0,6.3,7.95714285714289,70.0,False,ENE,30.0,False,0.0,5.75016225111215e-14,0.0,0
2816,2007-11-23,11,0,0,0,1017.9,1019.1571428571427,23.0,20.6,18.2,14.6,69,69.57142857142857,71,61.57142857142857,8.1,7.657142857142891,70.0,False,ENE,27.0,False,0.0,5.75016225111215e-14,0.0,0
2817,2007-11-24,11,0,0,0,1017.6,1019.4285714285714,24.0,21.0,18.9,14.3,66,68.28571428571429,72,63.857142857142854,8.2,7.542857142857177,70.0,False,ENE,27.0,False,0.0,5.75016225111215e-14,0.0,0
2818,2007-11-25,11,0,0,0,1016.8,1019.2142857142857,24.4,21.7,19.7,14.6,65,67.28571428571429,84,65.85714285714286,4.7,7.342857142857177,50.0,False,ENE,15.0,False,0.0,5.75016225111215e-14,0.0,0
2819,2007-11-26,11,0,0,0,1014.1,1018.2,24.8,22.1,20.3,12.5,55,65.57142857142857,86,67.85714285714286,5.4,7.342857142857177,340.0,False,NNW,39.0,False,0.0,5.75016225111215e-14,0.0,0
2820,2007-11-27,11,0,0,0,1013.3,1017.1428571428572,22.2,19.4,16.3,4.3,38,61.42857142857143,48,70.71428571428571,6.7,6.914285714285749,340.0,False,NNW,48.0,False,0.0,5.75016225111215e-14,0.0,0
2821,2007-11-28,11,0,0,0,1016.1,1016.5285714285717,19.5,16.4,13.7,-0.7,31,56.42857142857143,13,65.0,9.7,7.01428571428575,350.0,False,NNW,34.0,False,0.0,5.75016225111215e-14,0.0,0
2822,2007-11-29,11,0,0,0,1020.5,1016.614285714286,20.0,16.8,13.9,2.4,39,51.857142857142854,13,55.285714285714285,9.7,7.500000000000036,350.0,False,NNW,17.0,False,0.0,5.75016225111215e-14,0.0,0
2823,2007-11-30,11,0,0,0,1023.7,1017.4428571428574,20.1,17.1,14.9,8.0,56,50.0,21,48.142857142857146,9.8,7.742857142857178,70.0,False,ENE,25.0,False,0.0,5.75016225111215e-14,0.0,0
2824,2007-12-01,12,0,0,1,1022.2,1018.1000000000003,21.3,18.4,16.1,13.4,73,51.0,50,45.0,8.9,7.842857142857178,70.0,False,ENE,27.0,False,0.0,5.75016225111215e-14,0.0,0
2825,2007-12-02,12,0,0,1,1020.8,1018.6714285714288,24.0,20.4,18.3,14.3,69,51.57142857142857,45,39.42857142857143,8.2,8.342857142857179,20.0,False,NNE,17.0,False,0.0,5.75016225111215e-14,0.0,0
2826,2007-12-03,12,0,0,1,1021.9,1019.7857142857144,23.2,20.0,17.9,12.0,61,52.42857142857143,20,30.0,9.3,8.900000000000036,350.0,False,NNW,22.0,False,0.0,5.75016225111215e-14,0.0,0
2827,2007-12-04,12,0,0,1,1024.2,1021.3428571428573,20.9,18.6,16.3,12.4,68,56.714285714285715,51,30.428571428571427,8.7,9.18571428571432,60.0,False,ENE,31.0,False,0.0,5.75016225111215e-14,0.0,0
2828,2007-12-05,12,0,0,1,1024.3,1022.5142857142857,20.4,18.7,17.3,12.4,67,61.857142857142854,85,40.714285714285715,0.5,7.871428571428605,60.0,False,ENE,28.0,False,0.0,5.75016225111215e-14,0.0,0
2829,2007-12-06,12,0,0,1,1021.9,1022.7142857142857,21.4,19.4,17.6,12.9,67,65.85714285714286,82,50.57142857142857,4.6,7.142857142857177,30.0,False,NNE,14.0,False,0.0,5.75016225111215e-14,0.0,0
2830,2007-12-07,12,0,0,1,1020.4,1022.2428571428571,22.3,19.2,17.4,12.0,64,67.0,52,55.0,8.0,6.885714285714321,70.0,False,ENE,18.0,False,0.0,5.75016225111215e-14,0.0,0
2831,2007-12-08,12,0,0,1,1020.4,1021.9857142857143,20.8,18.4,16.8,13.2,72,66.85714285714286,55,55.714285714285715,8.9,6.885714285714321,60.0,False,ENE,33.0,False,0.0,5.75016225111215e-14,0.0,0
2832,2007-12-09,12,0,0,1,1018.5,1021.6571428571427,22.0,19.1,17.6,14.4,74,67.57142857142857,81,60.857142857142854,3.9,6.271428571428607,60.0,False,ENE,25.0,False,0.0,5.75016225111215e-14,0.0,0
2833,2007-12-10,12,0,0,1,1017.3,1021.0,21.8,19.7,18.4,15.7,78,70.0,45,64.42857142857143,9.0,6.228571428571464,60.0,False,ENE,21.0,False,0.0,5.75016225111215e-14,0.0,0
2834,2007-12-11,12,0,0,1,1015.3,1019.7285714285715,24.2,21.1,18.7,15.4,70,70.28571428571429,45,63.57142857142857,7.3,6.028571428571463,10.0,False,NNE,14.0,False,0.0,5.75016225111215e-14,0.0,0
2835,2007-12-12,12,0,0,1,1013.5,1018.1857142857143,24.6,21.6,20.1,16.6,73,71.14285714285714,43,57.57142857142857,8.2,7.128571428571464,40.0,False,NNE,9.0,False,0.0,5.75016225111215e-14,0.0,0
2836,2007-12-13,12,0,0,1,1014.0,1017.0571428571429,24.2,21.4,19.3,16.4,74,72.14285714285714,31,50.285714285714285,7.7,7.571428571428607,360.0,False,N,10.0,False,0.0,5.75016225111215e-14,0.0,0
2837,2007-12-14,12,0,0,1,1016.2,1016.4571428571429,21.4,19.5,18.3,15.2,76,73.85714285714286,53,50.42857142857143,7.9,7.5571428571428925,70.0,False,ENE,25.0,False,0.0,5.75016225111215e-14,0.0,0
2838,2007-12-15,12,0,0,1,1018.0,1016.1142857142859,21.9,19.3,17.8,15.3,78,74.71428571428571,43,48.714285714285715,8.6,7.51428571428575,70.0,False,ENE,29.0,False,0.0,5.75016225111215e-14,0.0,0
2839,2007-12-16,12,0,0,1,1019.8,1016.3000000000002,21.1,19.4,18.6,15.4,78,75.28571428571429,77,48.142857142857146,5.7,7.771428571428608,60.0,False,ENE,32.0,False,0.0,5.75016225111215e-14,0.0,0
2840,2007-12-17,12,0,0,1,1018.7,1016.5000000000001,24.7,21.2,18.9,15.4,70,74.14285714285714,73,52.142857142857146,1.5,6.700000000000037,50.0,False,ENE,14.0,False,0.0,5.75016225111215e-14,0.0,0
2841,2007-12-18,12,0,0,1,1018.3,1016.9285714285716,23.5,21.0,19.9,16.8,77,75.14285714285714,64,54.857142857142854,4.3,6.271428571428608,70.0,False,ENE,15.0,False,0.0,5.75016225111215e-14,0.0,0
2842,2007-12-19,12,0,0,1,1018.5,1017.6428571428572,20.1,19.6,19.1,16.4,82,76.42857142857143,88,61.285714285714285,0.0,5.100000000000037,10.0,False,NNE,15.0,False,0.0,5.75016225111215e-14,0.0,0
2843,2007-12-20,12,0,0,1,1018.5,1018.2857142857144,22.1,19.9,18.9,16.1,79,77.14285714285714,72,67.14285714285714,4.4,4.6285714285714645,70.0,False,ENE,25.0,False,0.0,5.75016225111215e-14,0.0,0
2844,2007-12-21,12,0,0,1,1016.7,1018.357142857143,23.4,21.2,19.4,17.6,80,77.71428571428571,56,67.57142857142857,9.0,4.785714285714322,40.0,False,NNE,17.0,False,0.0,5.75016225111215e-14,0.0,0
2845,2007-12-22,12,0,0,1,1015.0,1017.9285714285716,23.7,21.7,20.1,18.9,84,78.57142857142857,73,71.85714285714286,0.6,3.642857142857179,70.0,False,ENE,13.0,False,0.0,5.75016225111215e-14,1.1,1
2846,2007-12-23,12,0,0,1,1015.3,1017.2857142857144,20.8,20.1,18.6,18.1,88,80.0,92,74.0,0.0,2.828571428571465,60.0,False,ENE,32.0,False,1.1,0.15714285714291468,14.6,1
2847,2007-12-24,12,0,0,1,1016.6,1016.9857142857145,20.2,17.8,16.3,15.0,84,82.0,79,74.85714285714286,0.7,2.714285714285751,350.0,False,NNW,25.0,False,14.6,2.2428571428572,0.0,0
2848,2007-12-25,12,0,0,1,1018.6,1017.0285714285717,19.4,17.3,16.0,12.3,72,81.28571428571429,73,76.14285714285714,2.2,2.4142857142857506,350.0,False,NNW,23.0,False,0.0,2.2428571428572,0.0,0
2849,2007-12-26,12,0,0,1,1019.5,1017.1714285714288,19.8,17.7,15.6,12.8,73,80.0,38,69.0,9.4,3.757142857142893,70.0,False,ENE,27.0,False,0.0,2.2428571428572,0.0,0
2850,2007-12-27,12,0,0,1,1016.9,1016.9428571428573,20.6,18.2,16.5,13.6,74,79.28571428571429,18,61.285714285714285,9.4,4.471428571428608,70.0,False,ENE,22.0,False,0.0,2.2428571428572,0.0,0
2851,2007-12-28,12,0,0,1,1014.9,1016.6857142857144,22.4,19.2,17.1,14.9,77,78.85714285714286,23,56.57142857142857,8.6,4.414285714285751,60.0,False,ENE,16.0,False,0.0,2.2428571428572,0.0,0
2852,2007-12-29,12,0,0,1,1016.1,1016.8428571428574,20.7,18.1,15.6,11.5,66,76.28571428571429,57,54.285714285714285,4.3,4.942857142857179,350.0,False,NNW,26.0,False,0.0,2.2428571428572,0.0,0
2853,2007-12-30,12,0,0,1,1019.3,1017.4142857142859,18.7,15.9,14.2,6.3,54,71.42857142857143,68,50.857142857142854,3.8,5.485714285714321,350.0,False,NNW,32.0,False,0.0,2.085714285714343,0.0,0
2854,2008-01-01,1,0,0,1,1025.3,1018.6571428571431,15.7,12.9,10.2,-3.0,33,64.14285714285714,8,40.714285714285715,9.4,6.728571428571463,350.0,False,NNW,33.0,False,0.0,5.760471464912241e-14,0.0,0
2855,2008-01-02,1,0,0,1,1025.6,1019.657142857143,16.0,12.9,10.2,0.0,42,59.857142857142854,11,31.857142857142858,9.5,7.771428571428606,350.0,False,NNW,25.0,False,0.0,5.760471464912241e-14,0.0,0
2856,2008-01-03,1,0,0,1,1023.6,1020.2428571428572,18.1,14.5,11.8,6.0,57,57.57142857142857,13,28.285714285714285,9.5,7.78571428571432,50.0,False,ENE,19.0,False,0.0,5.760471464912241e-14,0.0,0
2857,2008-01-04,1,0,0,1,1021.8,1020.9428571428573,18.4,15.7,13.6,10.7,73,57.42857142857143,17,28.142857142857142,9.5,7.8000000000000345,60.0,False,ENE,23.0,False,0.0,5.760471464912241e-14,0.0,0
2858,2008-01-05,1,0,0,1,1020.1,1021.6857142857145,20.9,17.0,14.3,9.3,62,55.285714285714285,23,28.142857142857142,9.6,7.942857142857178,10.0,False,NNE,14.0,False,0.0,5.760471464912241e-14,0.0,0
2859,2008-01-06,1,0,0,1,1019.7,1022.2000000000002,20.7,17.8,15.9,13.5,76,56.714285714285715,31,24.428571428571427,8.2,8.500000000000034,40.0,False,NNE,22.0,False,0.0,5.760471464912241e-14,0.0,0
2860,2008-01-07,1,0,0,1,1018.4,1022.0714285714287,24.0,20.2,17.3,13.7,67,58.57142857142857,59,23.142857142857142,6.1,8.828571428571463,10.0,False,NNE,9.0,False,0.0,5.760471464912241e-14,0.0,0
2861,2008-01-08,1,0,0,1,1016.7,1020.8428571428573,23.7,20.8,19.6,15.4,72,64.14285714285714,79,33.285714285714285,3.3,7.957142857142891,30.0,False,NNE,17.0,False,0.0,5.760471464912241e-14,0.0,0
2862,2008-01-09,1,0,0,1,1015.3,1019.3714285714286,24.5,21.3,19.3,17.0,77,69.14285714285714,71,41.857142857142854,8.0,7.742857142857177,30.0,False,NNE,16.0,False,0.0,5.760471464912241e-14,0.0,0
2863,2008-01-10,1,0,0,1,1014.3,1018.0428571428572,21.8,20.8,20.2,18.2,85,73.14285714285714,89,52.714285714285715,1.4,6.585714285714319,20.0,False,NNE,22.0,False,0.0,5.760471464912241e-14,0.0,0
2864,2008-01-11,1,0,0,1,1012.9,1016.7714285714285,23.4,21.4,20.2,20.1,92,75.85714285714286,85,62.42857142857143,2.4,5.571428571428605,20.0,False,NNE,13.0,False,0.0,5.760471464912241e-14,0.0,0
2865,2008-01-12,1,0,0,1,1013.2,1015.7857142857141,25.8,22.0,19.6,17.6,78,78.14285714285714,42,65.14285714285714,9.5,5.557142857142891,10.0,False,NNE,10.0,False,0.0,5.760471464912241e-14,0.0,0
2866,2008-01-13,1,0,0,1,1017.0,1015.3999999999999,21.7,18.7,15.8,14.6,78,78.42857142857143,88,73.28571428571429,0.0,4.385714285714319,60.0,False,ENE,29.0,False,0.0,5.760471464912241e-14,0.0,0
2867,2008-01-14,1,0,0,1,1019.8,1015.6,17.3,15.3,13.6,9.0,66,78.28571428571429,84,76.85714285714286,1.9,3.7857142857143193,350.0,False,NNW,27.0,False,0.0,5.760471464912241e-14,0.7,0
2868,2008-01-15,1,0,0,1,1021.9,1016.342857142857,16.4,14.7,12.4,9.3,70,78.0,87,78.0,0.5,3.385714285714319,350.0,False,NNW,27.0,False,0.7,0.1000000000000576,0.0,0
2869,2008-01-16,1,0,0,1,1024.3,1017.6285714285714,16.8,14.2,12.0,6.9,62,75.85714285714286,81,79.42857142857143,2.0,2.5285714285714618,350.0,False,NNW,30.0,False,0.0,0.1000000000000576,0.0,0
2870,2008-01-17,1,0,0,1,1024.2,1019.0428571428571,14.0,12.7,11.4,7.0,69,73.57142857142857,87,79.14285714285714,0.5,2.4000000000000337,350.0,True,NNW,26.0,True,0.0,0.1000000000000576,0.0,0
2871,2008-01-18,1,0,0,1,1021.3,1020.2428571428571,16.4,14.7,12.6,10.9,78,71.57142857142857,83,78.85714285714286,1.9,2.328571428571462,60.0,False,ENE,38.0,False,0.0,0.1000000000000576,0.0,0
2872,2008-01-19,1,0,0,1,1018.2,1020.9571428571428,18.4,16.6,15.3,13.8,84,72.42857142857143,85,85.0,5.3,1.7285714285714622,60.0,False,ENE,35.0,False,0.0,0.1000000000000576,0.0,0
2873,2008-01-20,1,0,0,1,1015.4,1020.7285714285714,22.2,18.4,16.1,15.4,83,73.14285714285714,40,78.14285714285714,10.0,3.157142857142891,50.0,False,ENE,17.0,False,0.0,0.1000000000000576,0.0,0
2874,2008-01-21,1,0,0,1,1015.1,1020.0571428571428,20.2,17.4,15.7,13.1,76,74.57142857142857,46,72.71428571428571,8.4,4.085714285714319,330.0,False,NNW,13.0,False,0.0,0.1000000000000576,0.0,0
2875,2008-01-22,1,0,0,1,1017.9,1019.4857142857143,19.0,17.1,15.1,12.2,74,75.14285714285714,69,70.14285714285714,4.3,4.628571428571462,60.0,False,ENE,16.0,False,0.0,5.760471464912241e-14,0.0,0
2876,2008-01-23,1,0,0,1,1019.5,1018.8,18.9,17.1,15.0,9.8,62,75.14285714285714,86,70.85714285714286,3.6,4.8571428571428905,350.0,False,NNW,20.0,False,0.0,5.760471464912241e-14,0.5,0
2877,2008-01-24,1,0,0,1,1022.3,1018.5285714285714,17.7,14.0,11.9,9.8,77,76.28571428571429,90,71.28571428571429,0.0,4.785714285714319,350.0,False,NNW,28.0,False,0.5,0.07142857142862903,19.2,1
2878,2008-01-25,1,0,0,1,1020.8,1018.4571428571428,13.6,12.7,11.7,11.9,95,78.71428571428571,88,72.0,0.0,4.514285714285748,30.0,False,NNE,32.0,False,19.2,2.8142857142857713,0.0,0
2879,2008-01-26,1,0,0,1,1019.5,1018.6428571428571,14.8,13.6,11.8,11.7,89,79.42857142857143,88,72.42857142857143,0.0,3.757142857142891,350.0,False,NNW,26.0,False,0.0,2.8142857142857713,0.0,0
2880,2008-01-27,1,0,0,1,1019.6,1019.2428571428572,12.6,11.7,10.7,9.1,84,79.57142857142857,88,79.28571428571429,0.0,2.328571428571462,350.0,False,NNW,22.0,False,0.0,2.8142857142857713,0.0,0
2881,2008-01-28,1,0,0,1,1015.8,1019.3428571428573,16.6,13.8,11.5,11.7,87,81.14285714285714,93,86.0,0.0,1.128571428571462,20.0,False,NNE,16.0,False,0.0,2.8142857142857713,0.6,0
2882,2008-01-29,1,0,0,1,1015.6,1019.0142857142858,14.4,12.7,11.0,11.1,90,83.42857142857143,97,90.0,0.0,0.5142857142857479,350.0,False,NNW,15.0,False,0.6,2.9000000000000576,10.4,1
2883,2008-01-30,1,0,0,1,1017.7,1018.757142857143,14.1,11.9,9.2,11.2,96,88.28571428571429,95,91.28571428571429,0.0,3.356045600152616e-14,350.0,False,NNW,27.0,False,10.4,4.385714285714343,0.0,0
2884,2008-02-01,2,0,0,1,1018.4,1018.2,12.2,11.2,10.3,8.7,85,89.42857142857143,91,91.42857142857143,0.0,3.356045600152616e-14,20.0,False,NNE,26.0,False,0.0,4.314285714285772,12.3,1
2885,2008-02-02,2,0,0,1,1016.8,1017.6285714285715,10.9,9.3,8.1,8.2,93,89.14285714285714,88,91.42857142857143,0.0,3.356045600152616e-14,340.0,False,NNW,24.0,False,12.3,3.3285714285714856,0.3,0
2886,2008-02-03,2,0,0,1,1018.9,1017.5428571428572,14.3,11.0,7.9,5.7,70,86.42857142857143,78,90.0,7.4,1.0571428571428907,350.0,False,NNW,20.0,False,0.3,3.3714285714286283,0.0,0
2887,2008-02-04,2,0,0,1,1018.8,1017.4285714285714,13.4,12.1,10.5,8.6,79,85.71428571428571,88,90.0,0.1,1.071428571428605,40.0,True,NNE,24.0,True,0.0,3.3714285714286283,1.6,1
2888,2008-02-05,2,0,0,1,1017.3,1017.6428571428571,13.8,12.6,11.9,10.5,87,85.71428571428571,89,89.42857142857143,0.0,1.071428571428605,340.0,False,NNW,21.0,False,1.6,3.6000000000000574,0.3,0
2889,2008-02-06,2,0,0,1,1018.9,1018.1142857142856,13.7,11.3,9.8,6.6,73,83.28571428571429,86,87.85714285714286,1.3,1.2571428571428906,350.0,False,NNW,26.0,False,0.3,3.5571428571429142,0.5,0
2890,2008-02-07,2,0,0,1,1019.1,1018.3142857142857,11.2,9.9,8.2,6.5,80,81.0,88,86.85714285714286,0.0,1.2571428571428906,350.0,False,NNW,24.0,False,0.5,2.1428571428572,0.0,0
2891,2008-02-08,2,0,0,1,1020.3,1018.5857142857143,14.3,11.7,9.8,5.5,66,78.28571428571429,88,86.42857142857143,0.2,1.2857142857143191,350.0,False,NNW,28.0,False,0.0,2.1428571428572,0.0,0
2892,2008-02-09,2,0,0,1,1020.9,1019.1714285714286,15.0,11.3,8.1,2.6,55,72.85714285714286,45,80.28571428571429,8.7,2.5285714285714618,350.0,False,NNW,27.0,False,0.0,0.3857142857143427,0.0,0
2893,2008-02-10,2,0,0,1,1020.3,1019.3714285714286,13.7,11.8,10.8,4.6,62,71.71428571428571,86,81.42857142857143,0.3,1.5142857142857478,360.0,False,N,27.0,False,0.0,0.34285714285719987,0.0,0
2894,2008-02-11,2,0,0,1,1020.2,1019.5714285714286,12.6,11.0,8.5,5.1,67,70.0,88,81.42857142857143,0.0,1.5000000000000335,350.0,False,NNW,25.0,False,0.0,0.34285714285719987,0.0,0
2895,2008-02-12,2,0,0,1,1022.1,1020.2571428571429,15.5,11.0,8.4,0.2,48,64.42857142857143,69,78.57142857142857,5.5,2.2857142857143193,350.0,False,NNW,31.0,False,0.0,0.11428571428577129,0.0,0
2896,2008-02-13,2,0,0,1,1023.6,1020.9285714285716,14.2,11.6,9.7,2.5,54,61.714285714285715,84,78.28571428571429,2.5,2.4571428571428906,360.0,False,N,23.0,False,0.0,0.07142857142862843,0.0,0
2897,2008-02-14,2,0,0,1,1024.1,1021.6428571428571,14.7,12.5,11.1,3.9,56,58.285714285714285,88,78.28571428571429,0.4,2.5142857142857475,350.0,False,NNW,23.0,False,0.0,5.700202215004018e-14,0.3,0
2898,2008-02-15,2,0,0,1,1023.7,1022.1285714285714,15.8,12.6,10.3,4.6,59,57.285714285714285,62,74.57142857142857,4.4,3.114285714285748,350.0,True,NNW,23.0,True,0.3,0.04285714285719986,0.0,0
2899,2008-02-16,2,0,0,1,1023.1,1022.4428571428572,16.9,13.5,10.8,6.6,64,58.57142857142857,73,78.57142857142857,2.6,2.2428571428571766,60.0,False,ENE,32.0,False,0.0,0.04285714285719986,0.4,0
2900,2008-02-17,2,0,0,1,1023.6,1022.9142857142858,19.0,15.1,12.6,10.4,74,60.285714285714285,81,77.85714285714286,4.2,2.8000000000000336,40.0,False,NNE,31.0,False,0.4,0.100000000000057,0.0,0
2901,2008-02-18,2,0,0,1,1024.6,1023.5428571428572,19.1,15.6,13.7,11.0,75,61.42857142857143,74,75.85714285714286,7.5,3.871428571428605,70.0,False,ENE,29.0,False,0.0,0.100000000000057,0.0,0
2902,2008-02-19,2,0,0,1,1024.9,1023.9428571428572,18.6,14.9,12.9,11.0,78,65.71428571428571,53,73.57142857142857,5.7,3.900000000000034,70.0,False,ENE,25.0,False,0.0,0.100000000000057,0.0,0
2903,2008-02-20,2,0,0,1,1023.0,1023.8571428571429,20.5,15.7,12.3,10.3,71,68.14285714285714,8,62.714285714285715,10.3,5.014285714285748,360.0,False,N,17.0,False,0.0,0.100000000000057,0.0,0
2904,2008-02-21,2,0,0,1,1020.6,1023.3571428571429,21.4,16.6,12.9,11.2,71,70.28571428571429,24,53.57142857142857,10.6,6.471428571428605,50.0,False,ENE,23.0,False,0.0,0.100000000000057,3.8,1
